month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,CTR
April,20,camp 2,Low,160 x 600,def,5000,0.3674,19,0.7657,0,0.0,0.38
April,20,camp 2,Low,160 x 600,ghi,147,0.191,3,0.1209,0,0.0,2.0408163265306123
April,20,camp 2,Low,160 x 600,mno,30752,3.9221,171,6.8929,4,55.6673,0.5560613943808533
April,20,camp 2,Medium,160 x 600,def,19487,4.2102,193,7.7793,4,104.0204,0.9904038589829116
April,20,camp 2,Medium,160 x 600,ghi,2322,3.571,48,1.9347,3,221.7689,2.0671834625323
April,20,camp 2,Medium,160 x 600,mno,130208,36.4892,2152,86.7453,33,3109.7867,1.6527402310149912
April,20,camp 2,Low,240 x 400,def,8026,0.9929,33,1.3302,3,16.2178,0.4111637179167705
April,20,camp 2,Low,240 x 400,ghi,19515,15.9797,443,17.8566,6,220.1912,2.270048680502178
April,20,camp 2,Low,240 x 400,jkl,1963,0.9087,18,0.7254,0,0.0,0.9169638308711157
April,20,camp 2,Low,240 x 400,mno,16655,1.966,83,3.3456,6,366.2787,0.49834884419093367
April,20,camp 2,Medium,240 x 400,def,46432,11.1556,617,24.8702,7,782.5453,1.3288249483115093
April,20,camp 2,Medium,240 x 400,ghi,180142,156.6477,7881,317.6668,107,9424.1959,4.374882037503747
April,20,camp 2,Medium,240 x 400,jkl,16430,7.5703,417,16.809,6,547.9266,2.5380401704199635
April,20,camp 2,Medium,240 x 400,mno,83844,27.3858,1072,43.2106,23,1839.1407,1.2785649539621202
April,20,camp 2,Low,300 x 250,abc,1,0.0012,0,0.0,0,0.0,0.0
April,20,camp 2,Low,300 x 250,def,6582,0.8228,36,1.4511,1,5.3745,0.5469462169553327
April,20,camp 2,Low,300 x 250,ghi,2853,1.7677,75,3.0229,1,18.4871,2.6288117770767614
April,20,camp 2,Low,300 x 250,jkl,76,0.045,1,0.0403,0,0.0,1.3157894736842104
April,20,camp 2,Low,300 x 250,mno,38899,4.4593,202,8.1422,2,134.6968,0.5192935551042444
April,20,camp 2,Medium,300 x 250,def,26654,9.0629,285,11.4875,8,972.3748,1.069257897501313
April,20,camp 2,Medium,300 x 250,ghi,21142,13.8025,1126,45.3867,12,837.237,5.3258915901996025
April,20,camp 2,Medium,300 x 250,jkl,1133,0.6563,12,0.4837,0,0.0,1.059135039717564
April,20,camp 2,Medium,300 x 250,mno,169775,45.1723,1945,78.4011,37,1968.2383,1.1456339272566631
April,20,camp 2,Low,468 x 60,def,84,0.0128,1,0.0403,0,0.0,1.1904761904761905
April,20,camp 2,Low,468 x 60,ghi,2,0.0008,0,0.0,0,0.0,0.0
April,20,camp 2,Low,468 x 60,mno,397,0.0147,0,0.0,0,0.0,0.0
April,20,camp 2,Medium,468 x 60,def,489,0.1404,1,0.0403,0,0.0,0.2044989775051125
April,20,camp 2,Medium,468 x 60,ghi,142,0.0572,0,0.0,0,0.0,0.0
April,20,camp 2,Medium,468 x 60,jkl,2,0.0013,0,0.0,0,0.0,0.0
April,20,camp 2,Medium,468 x 60,mno,1365,0.1676,3,0.1209,0,0.0,0.21978021978021978
April,20,camp 2,Low,580 x 400,mno,8044,2.0824,172,6.9332,2,33.7793,2.138239681750373
April,20,camp 2,Medium,580 x 400,mno,35972,20.1854,1350,54.4167,22,2227.6989,3.7529189369509623
April,20,camp 2,Low,670 x 90,def,1414,0.1319,12,0.4837,0,0.0,0.8486562942008486
April,20,camp 2,Low,670 x 90,ghi,302,0.1883,0,0.0,0,0.0,0.0
April,20,camp 2,Low,670 x 90,jkl,19,0.0123,0,0.0,0,0.0,0.0
April,20,camp 2,Low,670 x 90,mno,3709,0.2954,12,0.4837,0,0.0,0.3235373416015098
April,20,camp 2,Medium,670 x 90,def,4943,1.4802,44,1.7736,1,47.9951,0.8901476835929597
April,20,camp 2,Medium,670 x 90,ghi,4594,3.1702,85,3.4263,1,20.0741,1.8502394427514148
April,20,camp 2,Medium,670 x 90,jkl,192,0.1285,11,0.4434,0,0.0,5.729166666666666
April,20,camp 2,Medium,670 x 90,mno,14802,3.7974,194,7.8195,6,433.1658,1.3106336981488989
April,20,camp 2,Low,728 x 90,def,8859,1.3174,50,2.0154,0,0.0,0.5643977875606727
April,20,camp 2,Low,728 x 90,ghi,3296,3.7694,55,2.2167,4,110.9196,1.6686893203883495
April,20,camp 2,Low,728 x 90,jkl,1234,0.4571,12,0.4837,0,0.0,0.9724473257698543
April,20,camp 2,Low,728 x 90,mno,31864,2.5281,169,6.8121,2,116.3445,0.5303791112226964
April,20,camp 2,Low,728 x 90,,3,0.0024,0,0.0,0,0.0,0.0
April,20,camp 2,Medium,728 x 90,def,53517,15.9376,651,26.2385,22,1104.0323,1.2164358988732553
April,20,camp 2,Medium,728 x 90,ghi,52891,63.2503,1454,58.6076,54,3737.3083,2.7490499328808307
April,20,camp 2,Medium,728 x 90,jkl,13154,5.1022,215,8.6665,9,1540.5742,1.6344838072069334
April,20,camp 2,Medium,728 x 90,mno,158836,38.5096,1917,77.2726,42,4381.7661,1.2069052355889092
April,20,camp 2,Medium,728 x 90,,8,0.0086,0,0.0,0,0.0,0.0
April,20,camp 2,Medium,800 x 250,mno,10,0.0013,0,0.0,0,0.0,0.0
April,20,camp 3,High,160 x 600,def,2302,0.3486,3,0.1612,1,99.2956,0.13032145960034752
April,20,camp 3,High,160 x 600,ghi,16,0.015,0,0.0,0,0.0,0.0
April,20,camp 3,High,160 x 600,mno,18677,3.8909,30,1.612,4,380.8354,0.1606253680998019
April,20,camp 3,Low,160 x 600,abc,3,0.0022,0,0.0,0,0.0,0.0
April,20,camp 3,Low,160 x 600,def,6178,0.2414,6,0.3224,0,0.0,0.09711880867594691
April,20,camp 3,Low,160 x 600,ghi,22,0.0256,0,0.0,0,0.0,0.0
April,20,camp 3,Low,160 x 600,mno,25677,1.0741,70,3.7622,1,4.5415,0.27261751762277525
April,20,camp 3,Medium,160 x 600,abc,1,0.001,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,160 x 600,def,10884,0.6706,33,1.7734,0,0.0,0.3031973539140022
April,20,camp 3,Medium,160 x 600,ghi,36,0.0471,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,160 x 600,mno,53217,4.7089,184,9.8892,2,134.2708,0.34575417629704797
April,20,camp 3,Medium,160 x 600,,1,0.0006,0,0.0,0,0.0,0.0
April,20,camp 3,High,240 x 400,def,5618,1.0634,6,0.3224,0,0.0,0.10679957280170879
April,20,camp 3,High,240 x 400,ghi,5439,4.8711,60,3.2247,5,1166.8919,1.1031439602868174
April,20,camp 3,High,240 x 400,jkl,2690,1.2202,13,0.6986,0,0.0,0.483271375464684
April,20,camp 3,High,240 x 400,mno,12791,2.9317,16,0.8597,1,25.0006,0.12508795246657806
April,20,camp 3,Low,240 x 400,def,5628,0.3368,9,0.4837,0,0.0,0.15991471215351813
April,20,camp 3,Low,240 x 400,ghi,1889,1.5119,21,1.1286,0,0.0,1.1116993118051879
April,20,camp 3,Low,240 x 400,jkl,146,0.0642,2,0.1073,0,0.0,1.36986301369863
April,20,camp 3,Low,240 x 400,mno,10462,0.3108,7,0.3762,0,0.0,0.06690881284649207
April,20,camp 3,Medium,240 x 400,def,14105,1.2653,45,2.4185,0,0.0,0.31903580290677064
April,20,camp 3,Medium,240 x 400,ghi,6268,5.0628,87,4.6757,0,0.0,1.3880025526483728
April,20,camp 3,Medium,240 x 400,jkl,1180,0.5534,10,0.5374,0,0.0,0.847457627118644
April,20,camp 3,Medium,240 x 400,mno,23725,1.4676,71,3.8158,0,0.0,0.2992623814541623
April,20,camp 3,High,300 x 250,def,3182,0.8801,12,0.6449,1,11.5822,0.3771213073538655
April,20,camp 3,High,300 x 250,ghi,750,0.4509,5,0.2687,0,0.0,0.6666666666666667
April,20,camp 3,High,300 x 250,jkl,125,0.0769,0,0.0,0,0.0,0.0
April,20,camp 3,High,300 x 250,mno,22555,5.9142,62,3.3322,2,9.5264,0.2748836178230991
April,20,camp 3,Low,300 x 250,abc,3,0.0026,0,0.0,0,0.0,0.0
April,20,camp 3,Low,300 x 250,def,11490,0.4827,48,2.5798,0,0.0,0.4177545691906005
April,20,camp 3,Low,300 x 250,ghi,482,0.2751,8,0.4299,0,0.0,1.6597510373443984
April,20,camp 3,Low,300 x 250,jkl,1,0.0002,0,0.0,0,0.0,0.0
April,20,camp 3,Low,300 x 250,mno,33920,1.2302,84,4.5145,0,0.0,0.24764150943396226
April,20,camp 3,Medium,300 x 250,abc,1,0.0022,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,300 x 250,def,17095,1.4113,88,4.7293,0,0.0,0.5147704007019596
April,20,camp 3,Medium,300 x 250,ghi,1357,0.7589,32,1.7198,0,0.0,2.3581429624170966
April,20,camp 3,Medium,300 x 250,jkl,24,0.0099,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,300 x 250,mno,67712,4.7813,194,10.426,0,0.0,0.286507561436673
April,20,camp 3,Medium,300 x 250,,1,0.0008,0,0.0,0,0.0,0.0
April,20,camp 3,High,468 x 60,def,61,0.0106,0,0.0,0,0.0,0.0
April,20,camp 3,High,468 x 60,ghi,1,0.0004,0,0.0,0,0.0,0.0
April,20,camp 3,High,468 x 60,mno,112,0.0059,0,0.0,0,0.0,0.0
April,20,camp 3,Low,468 x 60,def,99,0.003,0,0.0,0,0.0,0.0
April,20,camp 3,Low,468 x 60,ghi,1,0.0004,0,0.0,0,0.0,0.0
April,20,camp 3,Low,468 x 60,mno,146,0.0023,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,468 x 60,def,127,0.0067,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,468 x 60,ghi,4,0.0016,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,468 x 60,mno,401,0.0079,1,0.0537,0,0.0,0.24937655860349126
April,20,camp 3,High,580 x 400,mno,5499,2.1293,42,2.2573,3,1462.5081,0.7637752318603382
April,20,camp 3,Low,580 x 400,mno,6078,0.3971,44,2.3648,0,0.0,0.723922342875946
April,20,camp 3,Medium,580 x 400,mno,13126,1.5183,127,6.8254,0,0.0,0.9675453298796282
April,20,camp 3,High,670 x 90,def,507,0.1328,1,0.0537,0,0.0,0.19723865877712032
April,20,camp 3,High,670 x 90,ghi,71,0.0593,0,0.0,0,0.0,0.0
April,20,camp 3,High,670 x 90,jkl,16,0.0094,0,0.0,0,0.0,0.0
April,20,camp 3,High,670 x 90,mno,1536,0.2504,2,0.1073,0,0.0,0.13020833333333331
April,20,camp 3,Low,670 x 90,def,3350,0.1228,11,0.5912,0,0.0,0.3283582089552239
April,20,camp 3,Low,670 x 90,ghi,31,0.0247,0,0.0,0,0.0,0.0
April,20,camp 3,Low,670 x 90,mno,2184,0.0449,8,0.4299,0,0.0,0.3663003663003663
April,20,camp 3,Medium,670 x 90,def,4293,0.2767,20,1.0744,0,0.0,0.46587467971115776
April,20,camp 3,Medium,670 x 90,ghi,57,0.0523,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,670 x 90,jkl,19,0.008,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,670 x 90,mno,4547,0.1627,8,0.4299,2,274.7359,0.17594018033868483
April,20,camp 3,High,728 x 90,abc,4,0.005,0,0.0,0,0.0,0.0
April,20,camp 3,High,728 x 90,def,5923,1.2928,14,0.7524,0,0.0,0.2363667060611177
April,20,camp 3,High,728 x 90,ghi,949,1.0361,7,0.3762,0,0.0,0.7376185458377239
April,20,camp 3,High,728 x 90,jkl,1495,0.5563,1,0.0537,0,0.0,0.06688963210702341
April,20,camp 3,High,728 x 90,mno,19271,3.4656,23,1.2361,0,0.0,0.11935031913237508
April,20,camp 3,High,728 x 90,,2,0.0038,0,0.0,0,0.0,0.0
April,20,camp 3,Low,728 x 90,abc,1,0.0006,0,0.0,0,0.0,0.0
April,20,camp 3,Low,728 x 90,def,4050,0.3466,18,0.9674,0,0.0,0.4444444444444444
April,20,camp 3,Low,728 x 90,ghi,288,0.3016,0,0.0,0,0.0,0.0
April,20,camp 3,Low,728 x 90,jkl,66,0.0186,0,0.0,0,0.0,0.0
April,20,camp 3,Low,728 x 90,mno,26347,0.5513,35,1.8811,0,0.0,0.13284244885565719
April,20,camp 3,Low,728 x 90,,4,0.0032,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,728 x 90,abc,3,0.0045,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,728 x 90,def,13877,1.5542,49,2.6332,0,0.0,0.3531022555307343
April,20,camp 3,Medium,728 x 90,ghi,961,1.0254,5,0.2687,0,0.0,0.5202913631633715
April,20,camp 3,Medium,728 x 90,jkl,458,0.1393,2,0.1074,0,0.0,0.43668122270742354
April,20,camp 3,Medium,728 x 90,mno,60805,2.394,121,6.5032,0,0.0,0.19899679302688925
April,20,camp 3,Medium,728 x 90,,3,0.0024,0,0.0,0,0.0,0.0
April,20,camp 3,Low,800 x 250,mno,6,0.0004,0,0.0,0,0.0,0.0
April,20,camp 3,Medium,800 x 250,mno,11,0.0008,1,0.0537,0,0.0,9.090909090909092
April,21,camp 1,High,160 x 600,abc,3,0.0037,0,0.0,0,0.0,0.0
April,21,camp 1,High,160 x 600,def,21144,23.1867,124,23.0,16,1288.8975,0.5864547862277715
April,21,camp 1,High,160 x 600,ghi,13653,24.7067,118,22.0,45,2174.4324,0.864278913059401
April,21,camp 1,High,160 x 600,mno,160417,209.5279,1206,226.0,408,17383.0556,0.7517906456298273
April,21,camp 1,High,160 x 600,,8,0.0055,0,0.0,1,67.8397,0.0
April,21,camp 1,Low,160 x 600,def,558,0.1005,1,0.1875,0,0.0,0.17921146953405018
April,21,camp 1,Low,160 x 600,ghi,14,0.019,0,0.0,0,0.0,0.0
April,21,camp 1,Low,160 x 600,mno,2654,0.613,14,2.6257,2,35.7016,0.5275056518462697
April,21,camp 1,Medium,160 x 600,def,2988,1.5304,12,2.2506,1,102.0811,0.4016064257028112
April,21,camp 1,Medium,160 x 600,ghi,480,0.7684,2,0.3751,0,0.0,0.4166666666666667
April,21,camp 1,Medium,160 x 600,mno,20241,10.9469,147,27.5739,13,311.969,0.7262487031273158
April,21,camp 1,High,240 x 400,def,50614,42.504,212,39.0,50,3953.9064,0.41885644288141616
April,21,camp 1,High,240 x 400,ghi,405574,376.8738,9588,1798.0,2985,145953.0614,2.3640568675506812
April,21,camp 1,High,240 x 400,jkl,31845,15.6198,226,42.0,116,5222.518,0.7096875490657875
April,21,camp 1,High,240 x 400,mno,152658,333.6981,1163,218.0,581,24997.6894,0.7618336412110731
April,21,camp 1,Low,240 x 400,def,612,0.1191,7,1.3128,0,0.0,1.1437908496732025
April,21,camp 1,Low,240 x 400,ghi,1288,1.0475,19,3.5634,9,316.7998,1.4751552795031055
April,21,camp 1,Low,240 x 400,jkl,233,0.1145,1,0.1875,2,27.6369,0.4291845493562232
April,21,camp 1,Low,240 x 400,mno,1093,0.4457,2,0.3751,0,0.0,0.18298261665141813
April,21,camp 1,Medium,240 x 400,def,5288,2.2639,40,7.502,5,156.6315,0.7564296520423601
April,21,camp 1,Medium,240 x 400,ghi,23405,20.0941,773,144.9927,68,4791.6608,3.3027130954924164
April,21,camp 1,Medium,240 x 400,jkl,2651,1.2978,19,3.5634,4,236.8095,0.7167106752168994
April,21,camp 1,Medium,240 x 400,mno,13541,14.2545,84,15.7553,9,818.6341,0.6203382320360387
April,21,camp 1,High,300 x 250,abc,6,0.0119,0,0.0,0,0.0,0.0
April,21,camp 1,High,300 x 250,def,39569,39.1453,173,32.0,71,4355.9519,0.4372109479643155
April,21,camp 1,High,300 x 250,ghi,55269,38.9031,828,155.0,277,13333.0935,1.4981273408239701
April,21,camp 1,High,300 x 250,jkl,6028,3.3134,23,4.0,5,87.7637,0.38155275381552756
April,21,camp 1,High,300 x 250,mno,246371,306.834,1497,280.0,741,42919.4024,0.6076202150415431
April,21,camp 1,Low,300 x 250,def,478,0.1449,0,0.0,0,0.0,0.0
April,21,camp 1,Low,300 x 250,ghi,140,0.0928,2,0.3751,0,0.0,1.4285714285714286
April,21,camp 1,Low,300 x 250,jkl,29,0.0185,0,0.0,0,0.0,0.0
April,21,camp 1,Low,300 x 250,mno,3146,0.7969,12,2.2506,7,309.07,0.3814367450731087
April,21,camp 1,Medium,300 x 250,abc,1,0.002,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,300 x 250,def,4452,2.5222,25,4.6948,0,0.0,0.5615453728661276
April,21,camp 1,Medium,300 x 250,ghi,2203,1.4067,95,17.8233,4,89.0095,4.312301407172038
April,21,camp 1,Medium,300 x 250,jkl,493,0.2836,2,0.376,0,0.0,0.4056795131845842
April,21,camp 1,Medium,300 x 250,mno,28148,16.0986,184,34.5093,21,1198.3817,0.6536876509876368
April,21,camp 1,High,468 x 60,def,1034,0.4471,3,0.0,14,234.5455,0.2901353965183753
April,21,camp 1,High,468 x 60,ghi,487,0.1957,0,0.0,0,0.0,0.0
April,21,camp 1,High,468 x 60,jkl,10,0.0066,0,0.0,0,0.0,0.0
April,21,camp 1,High,468 x 60,mno,2347,1.4092,3,0.0,1,45.6819,0.1278227524499361
April,21,camp 1,Low,468 x 60,def,18,0.0024,0,0.0,0,0.0,0.0
April,21,camp 1,Low,468 x 60,mno,17,0.0017,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,468 x 60,def,116,0.034,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,468 x 60,ghi,17,0.0068,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,468 x 60,jkl,1,0.0006,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,468 x 60,mno,207,0.0766,1,0.1875,0,0.0,0.4830917874396135
April,21,camp 1,High,580 x 400,mno,44995,124.8855,660,123.0,357,17313.5692,1.4668296477386376
April,21,camp 1,Low,580 x 400,mno,384,0.1855,4,0.7502,2,24.06,1.0416666666666665
April,21,camp 1,Medium,580 x 400,mno,4601,5.8815,88,16.5084,8,349.3714,1.9126276896326886
April,21,camp 1,High,670 x 90,def,5533,9.8625,41,7.0,39,2805.7177,0.7410084944876197
April,21,camp 1,High,670 x 90,ghi,18962,12.3891,117,22.0,43,3057.1073,0.6170235207256619
April,21,camp 1,High,670 x 90,jkl,377,0.2507,6,1.0,2,24.4217,1.5915119363395225
April,21,camp 1,High,670 x 90,mno,20564,31.0168,129,24.0,46,2064.2763,0.627309861894573
April,21,camp 1,Low,670 x 90,def,61,0.0066,0,0.0,0,0.0,0.0
April,21,camp 1,Low,670 x 90,ghi,13,0.0118,0,0.0,0,0.0,0.0
April,21,camp 1,Low,670 x 90,jkl,1,0.0003,0,0.0,0,0.0,0.0
April,21,camp 1,Low,670 x 90,mno,189,0.0398,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,670 x 90,def,555,0.5693,1,0.1875,0,0.0,0.18018018018018017
April,21,camp 1,Medium,670 x 90,ghi,815,0.5034,4,0.7502,0,0.0,0.49079754601227
April,21,camp 1,Medium,670 x 90,jkl,35,0.0217,1,0.1895,0,0.0,2.857142857142857
April,21,camp 1,Medium,670 x 90,mno,2175,1.5317,6,1.1273,6,186.3022,0.27586206896551724
April,21,camp 1,High,728 x 90,abc,17,0.025,0,0.0,0,0.0,0.0
April,21,camp 1,High,728 x 90,def,77019,79.8982,376,70.0,142,6320.8381,0.4881912255417494
April,21,camp 1,High,728 x 90,ghi,210916,276.9714,2473,464.0,977,40838.4135,1.1725046938117545
April,21,camp 1,High,728 x 90,jkl,29487,11.7014,168,31.0,137,5847.6601,0.5697425984332078
April,21,camp 1,High,728 x 90,mno,289909,323.0806,1409,264.0,748,57165.0942,0.4860145769879514
April,21,camp 1,High,728 x 90,,39,0.051,0,0.0,0,0.0,0.0
April,21,camp 1,Low,728 x 90,def,1165,0.2355,3,0.5626,0,0.0,0.2575107296137339
April,21,camp 1,Low,728 x 90,ghi,355,0.3857,1,0.1875,0,0.0,0.28169014084507044
April,21,camp 1,Low,728 x 90,jkl,190,0.0689,1,0.1875,0,0.0,0.5263157894736842
April,21,camp 1,Low,728 x 90,mno,2732,0.6228,6,1.1253,0,0.0,0.21961932650073207
April,21,camp 1,Medium,728 x 90,def,8900,5.0028,48,9.0064,3,45.756,0.5393258426966292
April,21,camp 1,Medium,728 x 90,ghi,8946,11.2081,170,31.8856,13,1261.5453,1.9002906326849989
April,21,camp 1,Medium,728 x 90,jkl,2611,1.0512,16,3.0008,5,302.1843,0.6127920337035618
April,21,camp 1,Medium,728 x 90,mno,31327,17.7436,153,28.7002,15,395.8949,0.48839659080026815
April,21,camp 1,High,800 x 250,mno,4,0.017,0,0.0,0,0.0,0.0
April,21,camp 1,Medium,800 x 250,mno,2,0.0156,0,0.0,0,0.0,0.0
April,21,camp 2,Low,160 x 600,abc,7,0.0104,0,0.0,0,0.0,0.0
April,21,camp 2,Low,160 x 600,def,5219,0.39,20,0.8042,0,0.0,0.3832151753209427
April,21,camp 2,Low,160 x 600,ghi,112,0.1555,1,0.0401,0,0.0,0.8928571428571428
April,21,camp 2,Low,160 x 600,mno,27287,3.3843,165,6.6334,0,0.0,0.6046835489427199
April,21,camp 2,Medium,160 x 600,abc,1,0.0015,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,160 x 600,def,21154,4.2832,199,7.9994,1,26.4503,0.9407204311241374
April,21,camp 2,Medium,160 x 600,ghi,2163,3.2719,49,1.9692,21,233.2862,2.26537216828479
April,21,camp 2,Medium,160 x 600,mno,115712,31.2606,2167,87.0953,34,1926.0785,1.8727530420353984
April,21,camp 2,Low,240 x 400,def,6739,0.9408,35,1.407,0,0.0,0.5193648909333729
April,21,camp 2,Low,240 x 400,ghi,17408,14.3735,331,13.3035,6,641.3844,1.9014246323529411
April,21,camp 2,Low,240 x 400,jkl,1128,0.52,22,0.8841,0,0.0,1.950354609929078
April,21,camp 2,Low,240 x 400,mno,14275,1.5812,76,3.0543,1,23.9127,0.532399299474606
April,21,camp 2,Medium,240 x 400,def,39758,9.6584,739,29.7012,14,951.2179,1.8587454097288596
April,21,camp 2,Medium,240 x 400,ghi,157168,137.6482,7552,303.5323,154,11554.2031,4.805049373918354
April,21,camp 2,Medium,240 x 400,jkl,10844,5.1426,306,12.2979,7,876.9868,2.8218369605311695
April,21,camp 2,Medium,240 x 400,mno,73888,28.1005,885,35.5697,25,1234.0241,1.1977587700303163
April,21,camp 2,Low,300 x 250,abc,7,0.0104,0,0.0,0,0.0,0.0
April,21,camp 2,Low,300 x 250,def,6153,0.8308,40,1.608,0,0.0,0.6500893872907525
April,21,camp 2,Low,300 x 250,ghi,2244,1.3699,99,3.9787,1,18.2995,4.411764705882353
April,21,camp 2,Low,300 x 250,jkl,59,0.0324,1,0.0401,0,0.0,1.694915254237288
April,21,camp 2,Low,300 x 250,mno,37859,3.7027,223,8.9626,0,0.0,0.5890277080746982
April,21,camp 2,Medium,300 x 250,abc,7,0.0123,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,300 x 250,def,23427,7.5126,362,14.5507,5,104.3204,1.5452255943996245
April,21,camp 2,Medium,300 x 250,ghi,17095,10.949,1122,45.0985,6,485.9417,6.563322608949986
April,21,camp 2,Medium,300 x 250,jkl,1162,0.6359,4,0.1607,3,648.4296,0.34423407917383825
April,21,camp 2,Medium,300 x 250,mno,158756,38.3566,1865,74.961,29,2591.9503,1.174758749275618
April,21,camp 2,Low,468 x 60,def,68,0.0129,1,0.0401,0,0.0,1.4705882352941175
April,21,camp 2,Low,468 x 60,ghi,8,0.0032,0,0.0,0,0.0,0.0
April,21,camp 2,Low,468 x 60,mno,353,0.0126,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,468 x 60,def,562,0.132,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,468 x 60,ghi,118,0.0474,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,468 x 60,jkl,1,0.0006,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,468 x 60,mno,1172,0.1349,8,0.3215,0,0.0,0.6825938566552902
April,21,camp 2,Low,580 x 400,mno,8572,1.9143,166,6.6731,2,75.2004,1.936537564162389
April,21,camp 2,Medium,580 x 400,mno,36813,20.0516,1216,48.8753,15,1208.6591,3.3031809415152256
April,21,camp 2,Low,670 x 90,def,1450,0.1377,7,0.2813,0,0.0,0.4827586206896552
April,21,camp 2,Low,670 x 90,ghi,242,0.1384,0,0.0,0,0.0,0.0
April,21,camp 2,Low,670 x 90,jkl,32,0.021,1,0.0401,0,0.0,3.125
April,21,camp 2,Low,670 x 90,mno,3625,0.2394,7,0.2813,0,0.0,0.19310344827586207
April,21,camp 2,Medium,670 x 90,def,4782,1.1849,43,1.729,3,34.9688,0.8992053534086157
April,21,camp 2,Medium,670 x 90,ghi,3853,2.5346,55,2.2104,2,19.3177,1.4274591227614846
April,21,camp 2,Medium,670 x 90,jkl,216,0.1281,11,0.442,0,0.0,5.092592592592593
April,21,camp 2,Medium,670 x 90,mno,14177,3.2372,139,5.5867,1,62.8343,0.980461310573464
April,21,camp 2,Low,728 x 90,abc,7,0.0104,0,0.0,0,0.0,0.0
April,21,camp 2,Low,728 x 90,def,8300,1.2985,53,2.13,1,38.9167,0.6385542168674698
April,21,camp 2,Low,728 x 90,ghi,2809,3.2339,48,1.9295,6,778.3215,1.7087931648273407
April,21,camp 2,Low,728 x 90,jkl,953,0.3231,14,0.5626,0,0.0,1.4690451206715633
April,21,camp 2,Low,728 x 90,mno,30042,2.2424,143,5.747,0,0.0,0.4760002662938552
April,21,camp 2,Medium,728 x 90,abc,2,0.0042,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,728 x 90,def,49777,14.0527,642,25.8046,23,1349.0622,1.289752295236756
April,21,camp 2,Medium,728 x 90,ghi,46724,56.1499,1413,56.796,63,3043.5132,3.024141768684188
April,21,camp 2,Medium,728 x 90,jkl,9246,3.4899,157,6.3097,2,1113.3006,1.6980315812243134
April,21,camp 2,Medium,728 x 90,mno,149289,32.7957,2098,84.323,22,1627.177,1.405327921012265
April,21,camp 2,Medium,728 x 90,,16,0.015,0,0.0,0,0.0,0.0
April,21,camp 2,Low,800 x 250,mno,2,0.0012,0,0.0,0,0.0,0.0
April,21,camp 2,Medium,800 x 250,mno,30,0.0106,0,0.0,0,0.0,0.0
April,21,camp 3,High,160 x 600,def,2361,0.3029,3,0.1607,0,0.0,0.12706480304955528
April,21,camp 3,High,160 x 600,ghi,14,0.0201,0,0.0,0,0.0,0.0
April,21,camp 3,High,160 x 600,mno,15524,3.2466,28,1.5004,0,0.0,0.18036588508116463
April,21,camp 3,Low,160 x 600,abc,1,0.0007,0,0.0,0,0.0,0.0
April,21,camp 3,Low,160 x 600,def,6192,0.2385,13,0.6966,0,0.0,0.2099483204134367
April,21,camp 3,Low,160 x 600,ghi,21,0.0235,0,0.0,0,0.0,0.0
April,21,camp 3,Low,160 x 600,mno,19163,0.7905,40,2.144,0,0.0,0.20873558419871627
April,21,camp 3,Medium,160 x 600,def,10118,0.5786,19,1.0192,0,0.0,0.18778414706463728
April,21,camp 3,Medium,160 x 600,ghi,44,0.0537,0,0.0,0,0.0,0.0
April,21,camp 3,Medium,160 x 600,mno,39472,3.4868,134,7.1822,3,365.6105,0.33948115119578437
April,21,camp 3,Medium,160 x 600,,4,0.0027,0,0.0,0,0.0,0.0
April,21,camp 3,High,240 x 400,def,4806,0.8655,6,0.3215,0,0.0,0.12484394506866417
April,21,camp 3,High,240 x 400,ghi,5138,4.8323,35,1.8755,4,131.1247,0.6811989100817438
April,21,camp 3,High,240 x 400,jkl,1901,0.9231,0,0.0,0,0.0,0.0
April,21,camp 3,High,240 x 400,mno,11642,2.8458,20,1.0717,0,0.0,0.17179178835251677
April,21,camp 3,Low,240 x 400,def,3439,0.2459,12,0.643,0,0.0,0.34893864495492877
